,ts_code,business_scope
2204,300770.SZ,广播电视节目制作(具体经营范围以《广播电视节目制作经营许可证》为准)；国内广播节目播出服务；国外广播节目播出服务；付费广播节目播出服务；电影和影视节目制作；电影和影视节目发行；录音制作；增值电信服务(业务种类以《增值电信业务经营许可证》载明内容为准)；计算机技术开发、技术服务；信息电子技术服务；企业自有资金投资；广告业；软件开发；信息系统集成服务；信息技术咨询服务；数据处理和存储服务；集成电路设计；数字动漫制作；游戏软件设计制作；地理信息加工处理；电视设备及其配件批发、家用电器批发、电子产品批发；家用视听设备零售、电子产品零售；智能机器销售；信息网络传播视听节目业务。
2205,300383.SZ,信息系统集成；三维多媒体集成；承接网络工程，智能大厦弱电系统集成；研发数字网络应用软件；从事计算机信息网络国际联网经营业务；销售通讯设备、计算机、软件及辅助设备；专业承包；经营电信业务。 （ 市场主体依法自主选择经营项目，开展经营活动； 经营电信业务、专业承包以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。 ）
2206,002775.SZ,风景园林的规划设计， 旅游规划设计，园林绿化的施工与养护，植树造林的规划设计与施工，园林古建工程施工， 河湖整治工程施工，环保工程施工，建筑工程施工总承包， 市政公用工程施工总承包，城乡规划编制、建设工程项目规划选址的可行性研究（以上需取得建设行政主管部门颁发的资质证书后方可经营）；废水、固体废物以及污染修复等环境污染防治；林业有害生物防治； 实体企业投资，文化旅游项目开发、运营， 生态环保技术咨询； 花卉盆景的购销、租赁（不含专营、专控、专卖商品及其它限制项目）；花卉苗木种植和新品种开发；企业形象策划。
2207,002717.SZ,园林景观工程、市政工程、节能环保工程施工、植树造林工程、水利水电工程；矿山生态修复工程；生态环境治理、土壤生态修复、河道与湖泊水污染治理；环卫工程施工；城市环境卫生管理服务；城乡市容管理服务；城市水域治理服务；城市生活垃圾经营（清扫、收集、运输）；城市生活垃圾处置，城乡生活垃圾分类服务；风景园林规划设计、城乡规划设计、旅游规划设计、市政工程设计；旅游信息咨询，旅游项目策划，旅游及其关联产业的开发，文化创意策划、品牌创意策划、文化活动的组织策划服务，展览展示服务；项目投资；工程和技术研究和试验发展；环境与生态监测检测服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
2208,300281.SZ,生产、加工、销售： 塑料工业专用设备和模具、自动化设备、塑料制品、橡胶制品、劳保用品、无纺布制品；医疗器械生产；销售： 塑料原料； 货物进出口、技术进出口（ 国家禁止或者涉及行政审批的货物和技术进出口除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
2209,300556.SZ,电脑动画、图像的设计、多媒体技术开发、虚拟数字技术开发、视觉艺术设计、展览策划及展示设计、网络技术开发、教育软件的技术开发与销售（以上均不含限制项目及专营、专控、专卖商品）；从事广告业务（法律、行政法规规定应进行广告经营审批登记的，另行办理审批登记后方可经营）；计算机软硬件的技术开发、技术咨询和销售（不含专营、专控、专卖商品和限制项目）；设备租赁（不含金融租赁项目及其他限制项目）、供应链管理及相关配套服务；兴办实业（具体项目另行申报）；货物及技术进出口；展览展示布展及施工；计算机系统集成、模型设计、制作，舞台灯光音响设计及施工；文化、体育、产品活动策划；灯光音响集成设计与安装、智能化工程设计与施工；建筑工程设计、施工、品牌管理、自有物业租赁（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）。
2210,002685.SZ,轨道式集装箱门式起重机、岸桥、连续搬运设备、海洋工程专用设备的制造；起重机械、金属结构件设计、制造；起重设备安装工程施工；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品及技术除外)。
2211,300588.SZ,计算机专业领域的技术咨询、技术服务与技术转让；软件开发、销售与技术服务；数据处理和运营服务；信息安全产品研发、生产、销售、服务及技术咨询；安防工程；工程设计；信息系统集成服务；货物与技术的进出口业务。
2212,300808.SZ,照明灯具制造;灯用电器附件及其他照明器具制造;光电子器件及其他电子器件制造;货物进出口(专营专控商品除外);技术进出口;商品批发贸易(许可审批类商品除外);商品零售贸易(许可审批类商品除外);节能技术推广服务;道路货物运输。
2213,300553.SZ,全自动平衡机、机电设备的制造、加工。振动测试技术、平衡技术、平衡自动修正技术的研发；计算机软件的技术开发、技术服务。
2214,300262.SZ,环保水处理、污水处理、饮用水处理系统工程设计，咨询及设备安装、调试，销售水处理设备、城市污水处理设备、固废污泥处理设备、饮用水设备、中水回用系统设备、凝结水精处理设备、锅炉补水处理设备、含油废水处理设备、电气控制系统设备、自动化设备、阀门、泵、仪器仪表、化工产品（除危险品、监控、易制毒化学品，民用爆炸物品），从事货物及技术的进出口业务，设计、销售燃气调压站成套设备及配件，市政工程，机电设备安装工程，管道工程，环保工程领域内的技术服务、技术咨询，环保、建筑工程设计、施工和安装及维护，实业投资。【依法须经批准的项目，经相关部门批准后方可开展经营活动】
2215,002741.SZ,锂电池材料的生产、研发、销售；化学品的研发；危险化学品的生产【具体按《安全生产许可证》（粤汕危化生字【 2018】 0007 号许可范围生产，有效期至 2021 年 9 月 25 日）】；化工产品及化工原料的销售【其中危险化学品按经营许可证（汕安经（ A）【 2018】 0070 号，有效期至 2021 年11 月 26 日）及（汕金平安经（ B）字【 2018】 0019 号有效期至 2021 年12 月 9 日）许可范围经营】；化工产品及化工原料、化学试剂（不含危险化学品、易燃易爆物品）的加工、制造、销售；实验室常备玻璃仪器、仪器仪表的销售；再生资源回收（不含固体废物、危险废物、报废汽车等需经相关部门批准的项目）；二次资源循环利用技术的研究、开发；高新技术咨询与服务；货物或技术进出口（国家禁止或涉及行政审批的货物和技术进出口除外）。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)
2216,002548.SZ,生物技术和生物医药的研发；互联网信息技术开发、技术服务；为科技企业提供办公服务、技术服务、成果转让；畜牧养殖、销售及技术服务；经营进出口业务。食品加工；生产、销售生物医药和生物制品；畜牧设备的生产、销售；生产、销售配合饲料、浓缩饲料及添加剂预混合饲料；饲料原料贸易；粮食收购和加工；自有房屋租赁。
